Date,Home Team,Rating,Win Probability,Away Team,Rating,Win Probability,Home Score,Away Score,Home Rating (New),Away Rating (New)
1998-12-12,bowling-green,1493.627683136891,0.6678861614713838,western-michigan,1472.2614939954397,0.33211383852861615,5,3,1496.948821522177,1468.9403556101536
1998-12-13,nebraska-omaha,1447.0786360094742,0.5591913187725995,rit,1505.754523340785,0.44080868122740047,3,5,1441.4867228217481,1511.346436528511
1998-12-13,massachusetts,1475.3715301964085,0.5667793096590964,new-hampshire,1528.6896110668217,0.4332206903409036,2,7,1469.7037370998175,1534.3574041634126
1998-12-13,maine,1539.0327643212513,0.7194620517315244,northeastern,1475.426254144493,0.2805379482684755,7,7,1536.838143803936,1477.6208746618083
1998-12-18,nebraska-omaha,1441.4867228217481,0.5979264025968619,harvard,1472.5498526884398,0.4020735974031381,1,4,1435.5074587957795,1478.5291167144085
1998-12-18,maine,1536.838143803936,0.6882777591250615,dartmouth,1499.239765209963,0.31172224087493844,7,1,1539.9553662126852,1496.1225428012137
1998-12-19,nebraska-omaha,1435.5074587957795,0.5812711338908774,harvard,1478.5291167144085,0.41872886610912263,3,4,1429.6947474568708,1484.3418280533172
1998-12-20,princeton,1529.387236619588,0.7055020025751239,northeastern,1477.6208746618083,0.2944979974248762,3,4,1522.3322165938368,1484.6758946875595
1998-12-21,maine,1539.9553662126852,0.6553063905480132,colgate,1528.3508976272235,0.34469360945198674,3,3,1538.4023023072052,1529.9039615327035
1998-12-21,new-hampshire,1534.3574041634126,0.6706965143866019,rensselaer,1510.7855155006814,0.32930348561339806,9,3,1537.6504390195466,1507.4924806445474
1998-12-21,merrimack,1500.3817973673467,0.6261523250000877,niagara,1510.7876719844007,0.3738476749999124,2,3,1494.1202741173458,1517.0491952344016
1998-12-26,northern-michigan,1514.0952905026036,0.6156115094350625,michigan-state,1532.2807483757392,0.3843884905649375,3,5,1507.939175408253,1538.4368634700897
1998-12-26,michigan,1544.5341066090218,0.7321378415085702,michigan-tech,1469.8615104637238,0.26786215849142986,4,1,1547.212728193936,1467.1828888788095
1998-12-27,minnesota,1492.597657733768,0.5997636451918051,princeton,1522.3322165938368,0.4002363548081949,1,4,1486.60002128185,1528.3298530457548
1998-12-27,wisconsin,1483.6812042563163,0.6439102796250674,yale,1480.7748355450317,0.35608972037493253,2,4,1477.2421014600657,1487.2139383412823
1998-12-27,michigan,1547.212728193936,0.651619200826917,michigan-state,1538.4368634700897,0.34838079917308296,1,3,1540.696536185667,1544.953055478359
1998-12-27,ohio-state,1511.3792777828012,0.6571960942528643,boston-university,1498.3195928583962,0.3428039057471357,1,2,1504.8073168402725,1504.8915538009248
1998-12-27,niagara,1517.0491952344016,0.6345848462374254,st-lawrence,1521.1679378572053,0.3654151537625746,7,0,1520.7033467720273,1517.5137863195796
1998-12-27,michigan-tech,1467.1828888788095,0.5844417275630008,northern-michigan,1507.939175408253,0.41555827243699917,1,8,1461.3384716031794,1513.7835926838832
1998-12-27,miami,1458.3764028410915,0.5408836549790065,colgate,1529.9039615327035,0.4591163450209935,2,7,1452.9675662913014,1535.3127980824936
1998-12-27,mankato-state,1512.0582998276006,0.6311148711006482,vermont,1518.7713933944108,0.3688851288993518,0,3,1505.747151116594,1525.0825421054174
1998-12-27,denver,1493.0182588392138,0.6642967828161396,lake-superior,1474.4556004916003,0.33570321718386054,4,0,1496.3752910110525,1471.0985683197616
1998-12-27,cornell,1514.4127466749308,0.6628848446538914,bowling-green,1496.948821522177,0.33711515534610853,2,3,1507.7838982283918,1503.577669968716
1998-12-27,dartmouth,1496.1225428012137,0.6464784082994374,air-force,1491.267310582654,0.35352159170056263,8,1,1499.6577587182194,1487.7320946656484
1998-12-27,colorado-college,1542.1478726188739,0.6585825598422118,boston-college,1528.0180630152988,0.34141744015778813,3,5,1535.5620470204517,1534.603888613721
1998-12-28,yale,1487.2139383412823,0.6180899912192648,bowling-green,1503.577669968716,0.3819100087807352,1,4,1481.0330384290896,1509.7585698809087
1998-12-28,wisconsin,1477.2421014600657,0.5986476700651736,cornell,1507.7838982283918,0.4013523299348263,2,3,1471.2556247594139,1513.7703749290436
1998-12-28,minnesota-duluth,1465.6419404780793,0.6226350838717051,union,1478.6531135382343,0.377364916128295,4,2,1469.4155896393622,1474.8794643769513
1998-12-28,minnesota,1486.60002128185,0.6155817622607952,ohio-state,1504.8073168402725,0.38441823773920475,5,6,1480.4442036592422,1510.9631344628804
1998-12-28,rensselaer,1507.4924806445474,0.6576012794380386,merrimack,1494.1202741173458,0.34239872056196147,6,5,1510.916467850167,1490.6962869117262
1998-12-28,princeton,1528.3298530457548,0.6705266481276246,boston-university,1504.8915538009248,0.3294733518723753,3,0,1531.6245865644785,1501.5968202822012
1998-12-28,miami,1452.9675662913014,0.5508457274045543,st-lawrence,1517.5137863195796,0.4491542725954457,4,3,1457.459109017256,1513.022243593625
1998-12-28,denver,1496.3752910110525,0.5879712141832668,boston-college,1534.603888613721,0.41202878581673313,4,3,1500.4955788692198,1530.4836007555537
1998-12-28,mankato-state,1505.747151116594,0.6635934467062534,air-force,1487.7320946656484,0.3364065532937466,7,3,1509.1112166495316,1484.368029132711
1998-12-28,colgate,1535.3127980824936,0.6592031118336279,niagara,1520.7033467720273,0.34079688816637205,2,3,1528.7207669641573,1527.2953778903636
1998-12-28,dartmouth,1499.6577587182194,0.6057039841362519,vermont,1525.0825421054174,0.39429601586374813,1,4,1493.600718876857,1531.1395819467798
1998-12-28,colorado-college,1535.5620470204517,0.7204566536001085,lake-superior,1471.0985683197616,0.2795433463998916,9,2,1538.3574804844507,1468.3031348557627
1998-12-29,rensselaer,1510.916467850167,0.6930770701345298,minnesota-duluth,1469.4155896393622,0.3069229298654702,4,1,1513.9856971488216,1466.3463603407076
1998-12-29,western-michigan,1468.9403556101536,0.6390519934422924,massachusetts,1469.7037370998175,0.36094800655770765,4,3,1472.5498356757307,1466.0942570342404
1998-12-29,merrimack,1490.6962869117262,0.6607627697859784,union,1474.8794643769513,0.3392372302140217,4,1,1494.0886592138665,1471.487092074811
1998-12-29,connecticut,1522.1180309270167,0.668581038473213,iona,1500.2073496007636,0.331418961526787,8,3,1525.4322205422845,1496.8931599854957
1998-12-30,western-michigan,1472.5498356757307,0.6485809806862655,massachusetts,1466.0942570342404,0.3514190193137345,0,1,1466.0640258688682,1472.580066841103
1998-12-30,connecticut,1525.4322205422845,0.6723365787180196,alabama-huntsville,1500.568709246284,0.32766342128198045,0,3,1518.7088547551043,1507.2920750334642
1998-12-30,mercyhurst,1500,0.6441748374059834,iona,1496.8931599854957,0.3558251625940167,8,3,1503.55825162594,1493.3349083595556
1998-12-31,wisconsin,1471.2556247594139,0.6931505354376974,nebraska-omaha,1429.6947474568708,0.3068494645623026,6,2,1474.324119405037,1426.6262528112477
1999-01-01,denver,1500.4955788692198,0.5884200159232778,maine,1538.4023023072052,0.41157998407672225,3,4,1494.611378709987,1544.286502466438
1999-01-01,alaska,1481.611151085768,0.5525603429036127,michigan-state,1544.953055478359,0.4474396570963872,1,4,1476.0855476567317,1550.4786589073951
1999-01-02,nebraska-omaha,1426.6262528112477,0.5242554931867698,bowling-green,1509.7585698809087,0.47574450681323016,2,4,1421.38369787938,1515.0011248127764
1999-01-02,umass-lowell,1487.4658046082495,0.6309927443080565,army,1494.2700207183939,0.3690072556919435,6,1,1491.155877165169,1490.5799481614745
1999-01-02,north-dakota,1548.6528456339258,0.6756563581635805,notre-dame,1521.1646539607761,0.32434364183641945,8,1,1551.89628205229,1517.921217542412
1999-01-02,minnesota-duluth,1466.3463603407076,0.615834594440712,air-force,1484.368029132711,0.384165405559288,7,2,1470.1880143963006,1480.526375077118
1999-01-02,st-cloud-state,1496.1836631791366,0.6227481762129672,mankato-state,1509.1112166495316,0.3772518237870328,6,3,1499.956181417007,1505.3386984116612
1999-01-02,colorado-college,1538.3574804844507,0.6410021315110799,new-hampshire,1537.6504390195466,0.3589978684889201,1,4,1531.94745916934,1544.0604603346574
1999-01-02,boston-college,1530.4836007555537,0.7034323170820306,minnesota,1480.4442036592422,0.2965676829179694,8,4,1533.4492775847334,1477.4785268300625
1999-01-02,union,1471.487092074811,0.557116354157922,princeton,1531.6245865644785,0.44288364584207796,1,3,1465.9159285332319,1537.1957501060576
1999-01-02,vermont,1531.1395819467798,0.7075344283233572,brown,1477.6704507710624,0.2924655716766428,1,1,1529.0642376635462,1479.745795054296
1999-01-02,st-lawrence,1513.022243593625,0.618993493405407,colgate,1528.7207669641573,0.38100650659459306,3,2,1516.832308659571,1524.9107018982113
1999-01-02,rensselaer,1513.9856971488216,0.6825113365240203,yale,1481.0330384290896,0.3174886634759797,3,0,1517.1605837835814,1477.8581517943298
1999-01-02,dartmouth,1493.600718876857,0.6522501451658984,harvard,1484.3418280533172,0.34774985483410165,2,4,1487.0782174251979,1490.8643295049762
1999-01-02,alaska,1476.0855476567317,0.5367846936759141,michigan-state,1550.4786589073951,0.46321530632408586,1,3,1470.7177007199725,1555.8465058441543
1999-01-02,clarkson,1499.0045038362005,0.6202588575556163,cornell,1513.7703749290436,0.37974114244438373,6,2,1502.8019152606444,1509.9729635045996
1999-01-02,ohio-state,1510.9631344628804,0.5997652441494772,michigan,1540.696536185667,0.40023475585052287,1,0,1514.9654820213857,1536.6941886271616
1999-01-02,northern-michigan,1513.7835926838832,0.6979284823174822,lake-superior,1468.3031348557627,0.30207151768251783,4,3,1516.8043078607084,1465.2824196789375
1999-01-03,nebraska-omaha,1421.38369787938,0.5091842278696583,bowling-green,1515.0011248127764,0.4908157721303416,6,1,1426.2918556006834,1510.092967091473
1999-01-03,minnesota-duluth,1470.1880143963006,0.6118144379667887,umass-lowell,1491.155877165169,0.38818556203321125,0,3,1464.0698700166326,1497.2740215448368
1999-01-03,north-dakota,1551.89628205229,0.6837852783196476,notre-dame,1517.921217542412,0.31621472168035236,3,4,1545.0584292690935,1524.7590703256085
1999-01-03,holy-cross,1505.6758227160904,0.6109231066668452,niagara,1527.2953778903636,0.3890768933331548,0,3,1499.566591649422,1533.404608957032
1999-01-03,st-cloud-state,1499.956181417007,0.6328962531959552,mankato-state,1505.3386984116612,0.36710374680404473,3,1,1503.6272188850473,1501.6676609436208
1999-01-03,colorado-college,1531.94745916934,0.6235437354276321,maine,1544.286502466438,0.37645626457236797,3,3,1530.7120218150635,1545.5219398207144
1999-01-03,denver,1494.611378709987,0.5722395800923765,new-hampshire,1544.0604603346574,0.4277604199076235,4,2,1498.8889829090633,1539.7828561355811
1999-01-03,air-force,1480.526375077118,0.6266269314847728,army,1490.5799481614745,0.37337306851522734,2,1,1484.2601057622703,1486.8462174763222
1999-01-03,boston-college,1533.4492775847334,0.7105053815450127,minnesota,1477.4785268300625,0.2894946184549873,3,3,1531.3442237692832,1479.5835806455127
1999-01-03,union,1465.9159285332319,0.6240797887664989,yale,1477.8581517943298,0.37592021123350106,1,5,1459.675130645567,1484.0989496819948
1999-01-03,vermont,1529.0642376635462,0.6890201980315112,harvard,1490.8643295049762,0.31097980196848884,6,7,1522.174035683231,1497.7545314852914
1999-01-03,st-lawrence,1516.832308659571,0.6491105530549588,cornell,1509.9729635045996,0.3508894469450412,3,3,1515.3412031290216,1511.4640690351491
1999-01-03,rensselaer,1517.1605837835814,0.6130888017856299,princeton,1537.1957501060576,0.38691119821437026,4,1,1521.0296957657251,1533.3266381239139
1999-01-03,dartmouth,1487.0782174251979,0.6497305650932552,brown,1479.745795054296,0.3502694349067447,3,4,1480.5809117742654,1486.2431007052285
1999-01-03,clarkson,1502.8019152606444,0.6102534881268222,colgate,1524.9107018982113,0.3897465118731777,3,4,1496.6993803793762,1531.0132367794795
1999-01-03,alaska,1470.7177007199725,0.5213883097085654,michigan-state,1555.8465058441543,0.47861169029143463,0,5,1465.5038176228868,1561.06038894124
1999-01-05,northeastern,1484.6758946875595,0.655945008985202,massachusetts,1472.580066841103,0.344054991014798,8,2,1488.1164445977076,1469.1395169309549
1999-01-05,cornell,1511.4640690351491,0.6635746564726979,providence,1493.4636344894443,0.336425343527302,3,7,1504.828322470422,1500.0993810541713
1999-01-05,boston-university,1501.5968202822012,0.5800047665970631,maine,1545.5219398207144,0.419995233402937,3,4,1495.7967726162306,1551.321987486685
1999-01-07,ohio-state,1514.9654820213857,0.7030042211208846,lake-superior,1465.2824196789375,0.2969957788791154,8,2,1517.9354398101768,1462.3124618901463
1999-01-08,new-hampshire,1539.7828561355811,0.6950115794069207,clarkson,1496.6993803793762,0.30498842059307923,4,1,1542.832740341512,1493.6494961734454
1999-01-08,mankato-state,1501.6676609436208,0.5807538862924787,north-dakota,1545.0584292690935,0.4192461137075213,4,5,1495.860122080696,1550.8659681320182
1999-01-08,umass-lowell,1497.2740215448368,0.6157726097140553,st-lawrence,1515.3412031290216,0.3842273902859446,5,2,1501.1162954476963,1511.498929226162
1999-01-08,air-force,1484.2601057622703,0.6189373264215068,augsburg,1500,0.38106267357849327,3,0,1488.0707324980553,1496.189373264215
1999-01-08,army,1486.8462174763222,0.6224421791521639,st-michaels,1500,0.37755782084783607,7,2,1490.6217956848006,1496.2244217915215
1999-01-08,wisconsin,1474.324119405037,0.6535486289079272,minnesota-duluth,1464.0698700166326,0.3464513710920727,4,3,1477.7886331159577,1460.605356305712
1999-01-08,st-cloud-state,1503.6272188850473,0.6034195044129778,colorado-college,1530.7120218150635,0.3965804955870223,0,4,1497.5930238409176,1536.7462168591933
1999-01-08,michigan-tech,1461.3384716031794,0.5922965431393867,alaska-anchorage,1496.4605499408026,0.4077034568606133,1,2,1455.4155061717856,1502.3835153721964
1999-01-08,connecticut,1518.7088547551043,0.6857588285461825,canisius,1483.1455258084495,0.31424117145381747,5,2,1521.8512664696425,1480.0031140939113
1999-01-08,fairfield,1465.6318520888328,0.6407807493058101,sacred-heart,1465.0919107563493,0.3592192506941899,2,6,1459.2240445957748,1471.4997182494074
1999-01-08,iona,1493.3349083595556,0.5746880185656733,quinnipiac-college,1541.045098185625,0.4253119814343267,1,3,1487.588028173899,1546.7919783712816
1999-01-08,american-international,1508.9538680760008,0.6524177568465118,holy-cross,1499.566591649422,0.3475822431534882,3,3,1507.4296905075357,1501.090769217887
1999-01-08,northeastern,1488.1164445977076,0.6240248043895881,providence,1500.0993810541713,0.3759751956104119,3,5,1481.8761965538117,1506.3396290980672
1999-01-08,boston-college,1531.3442237692832,0.6131671818742512,maine,1551.321987486685,0.38683281812574877,1,2,1525.2125519505407,1557.4536593054274
1999-01-08,boston-university,1495.7967726162306,0.642327139166507,merrimack,1494.0886592138665,0.3576728608334931,5,5,1494.3735012245654,1495.5119306055317
1999-01-08,yale,1484.0989496819948,0.5881852797101481,vermont,1522.174035683231,0.41181472028985194,3,2,1488.2170968848934,1518.0558884803324
1999-01-08,harvard,1497.7545314852914,0.6086553755448499,rensselaer,1521.0296957657251,0.39134462445515006,0,1,1491.667977729843,1527.1162495211736
1999-01-08,princeton,1533.3266381239139,0.7066719776046447,dartmouth,1480.5809117742654,0.2933280223953553,2,4,1526.2599183478674,1487.6476315503119
1999-01-08,western-michigan,1466.0640258688682,0.6408076030740477,alaska,1465.5038176228868,0.3591923969259523,3,2,1469.6559498381278,1461.9118936536272
1999-01-08,brown,1486.2431007052285,0.6744944209472854,union,1459.675130645567,0.3255055790527146,3,3,1484.4981564957557,1461.4200748550397
1999-01-08,michigan,1536.6941886271616,0.6696910456708433,ferris-state,1513.91253063676,0.33030895432915675,3,2,1539.9972781704532,1510.6094410934684
1999-01-08,michigan-state,1561.06038894124,0.7635105203371109,miami,1457.459109017256,0.23648947966288925,5,1,1563.425283737869,1455.094214220627
1999-01-08,bowling-green,1510.092967091473,0.6203941199186362,notre-dame,1524.7590703256085,0.37960588008136376,1,4,1503.8890258922866,1530.9630115247949
1999-01-09,umass-lowell,1501.1162954476963,0.6499065865236759,clarkson,1493.6494961734454,0.350093413476324,4,1,1504.6172295824595,1490.1485620386823
1999-01-09,alabama-huntsville,1507.2920750334642,0.6047580722784659,niagara,1533.404608957032,0.39524192772153405,4,3,1511.2444943106796,1529.4521896798167
1999-01-09,mankato-state,1495.860122080696,0.5643922166498241,north-dakota,1550.8659681320182,0.43560778335017597,2,5,1490.216199914198,1556.5098902985164
1999-01-09,air-force,1488.0707324980553,0.629229228913863,augsburg,1496.189373264215,0.370770771086137,8,2,1491.7784402089167,1492.4816655533537
1999-01-09,army,1490.6217956848006,0.627536079139283,geneseo,1500,0.37246392086071695,4,4,1489.3464348934078,1501.2753607913928
1999-01-09,st-cloud-state,1497.5930238409176,0.586681203156922,colorado-college,1536.7462168591933,0.413318796843078,1,0,1501.7262118093483,1532.6130288907625
1999-01-09,wisconsin,1477.7886331159577,0.6625237269751888,minnesota-duluth,1460.605356305712,0.33747627302481115,5,2,1481.163395846206,1457.2305935754637
1999-01-09,denver,1498.8889829090633,0.6652495939486684,minnesota,1479.5835806455127,0.3347504060513315,3,3,1497.2364869695766,1481.2360765849994
1999-01-09,michigan-tech,1455.4155061717856,0.5757319352827106,alaska-anchorage,1502.3835153721964,0.42426806471728945,4,3,1459.6581868189585,1498.1408347250235
1999-01-09,connecticut,1521.8512664696425,0.6935021507495102,canisius,1480.0031140939113,0.30649784925048984,1,1,1519.9162449621474,1481.9381356014064
1999-01-09,holy-cross,1501.090769217887,0.6316161784438118,american-international,1507.4296905075357,0.36838382155618815,3,2,1504.774607433449,1503.7458522919737
1999-01-09,sacred-heart,1471.4997182494074,0.6561786134616504,fairfield,1459.2240445957748,0.34382138653834965,6,4,1474.9379321147908,1455.7858307303914
1999-01-09,providence,1506.3396290980672,0.6718290178890134,northeastern,1481.8761965538117,0.3281709821109866,4,5,1499.621338919177,1488.5944867327019
1999-01-09,boston-college,1525.2125519505407,0.5962951065146306,maine,1557.4536593054274,0.4037048934853695,7,4,1529.2496008853943,1553.4166103705738
1999-01-09,princeton,1526.2599183478674,0.6508715637681299,vermont,1518.0558884803324,0.34912843623187007,3,2,1529.7512027101861,1514.5646041180137
1999-01-09,yale,1488.2170968848934,0.6408198684721913,dartmouth,1487.6476315503119,0.35918013152780875,2,2,1486.8088982001716,1489.0558302350337
1999-01-09,harvard,1491.667977729843,0.6791279708616872,union,1461.4200748550397,0.32087202913831286,4,3,1494.876698021226,1458.2113545636566
1999-01-09,brown,1484.4981564957557,0.5818364593589185,rensselaer,1527.1162495211736,0.41816354064108147,0,2,1478.6797919021665,1532.9346141147628
1999-01-09,michigan,1539.9972781704532,0.6780481411052419,ferris-state,1510.6094410934684,0.32195185889475814,4,3,1543.2167967594007,1507.3899225045209
1999-01-09,western-michigan,1469.6559498381278,0.6502696386366953,alaska,1461.9118936536272,0.34973036136330476,1,4,1463.1532534517607,1468.4145900399942
1999-01-09,notre-dame,1530.9630115247949,0.7334860863488979,miami,1455.094214220627,0.26651391365110216,2,0,1533.6281506613059,1452.429075084116
1999-01-09,ohio-state,1517.9354398101768,0.7100934337972674,lake-superior,1462.3124618901463,0.28990656620273253,2,3,1510.8345054722042,1469.413396228119
1999-01-09,michigan-state,1563.425283737869,0.7147087487758909,bowling-green,1503.8890258922866,0.28529125122410903,3,1,1566.27819625011,1501.0361133800454
1999-01-10,new-hampshire,1542.832740341512,0.6804886159958133,st-lawrence,1511.498929226162,0.3195113840041867,4,2,1546.0278541815537,1508.3038153861203
1999-01-10,alabama-huntsville,1511.2444943106796,0.6155812176327895,niagara,1529.4521896798167,0.38441878236721044,1,3,1505.0886821343518,1535.6080018561445
1999-01-10,denver,1497.2364869695766,0.6609996206029044,minnesota,1481.2360765849994,0.3390003793970956,5,0,1500.6264907635475,1477.8460727910285
1999-01-10,merrimack,1495.5119306055317,0.6415733769606831,boston-university,1494.3735012245654,0.3584266230393169,4,2,1499.096196835925,1490.7892349941721
1999-01-12,union,1458.2113545636566,0.5765221580898127,umass-lowell,1504.6172295824595,0.4234778419101874,1,7,1452.4461329827586,1510.3824511633575
1999-01-12,brown,1478.6797919021665,0.6118504148240367,providence,1499.621338919177,0.38814958517596326,2,3,1472.561287753926,1505.7398430674175
1999-01-12,army,1489.3464348934078,0.5609363729714798,quinnipiac-college,1546.7919783712816,0.4390636270285203,2,3,1483.7370711636931,1552.4013421009963
1999-01-12,miami,1452.429075084116,0.5595750474743739,ohio-state,1510.8345054722042,0.4404249525256262,4,3,1456.8333246093723,1506.430255946948
1999-01-12,ferris-state,1507.3899225045209,0.6899758334773738,alaska,1468.4145900399942,0.31002416652262627,4,1,1510.4901641697472,1465.3143483747679
1999-01-13,harvard,1494.876698021226,0.5933375397988774,boston-college,1529.2496008853943,0.4066624602011227,3,1,1498.9433226232372,1525.1829762833831
1999-01-13,maine,1553.4166103705738,0.7229357825346835,yale,1486.8088982001716,0.2770642174653165,6,1,1556.187252545227,1484.0382560255184
1999-01-14,new-hampshire,1546.0278541815537,0.6996867439918949,merrimack,1499.096196835925,0.3003132560081051,6,1,1549.0309867416347,1496.093064275844
1999-01-15,nebraska-omaha,1426.2918556006834,0.5495060631490142,air-force,1491.7784402089167,0.4504939368509859,6,2,1430.7967949691933,1487.2735008404068
1999-01-15,yale,1484.0382560255184,0.6044392752097844,umass-lowell,1510.3824511633575,0.39556072479021565,1,2,1477.9938632734206,1516.4268439154553
1999-01-15,minnesota,1477.8460727910285,0.6235017323400392,mankato-state,1490.216199914198,0.37649826765996075,6,6,1476.6110554676281,1491.4512172375983
1999-01-15,niagara,1535.6080018561445,0.7188111852271528,brown,1472.561287753926,0.28118881477284724,4,1,1538.419890003873,1469.7493996061976
1999-01-15,cornell,1504.828322470422,0.6379378084841373,ohio-state,1506.430255946948,0.3620621915158627,3,5,1498.4489443855807,1512.8096340317893
1999-01-15,minnesota-duluth,1457.2305935754637,0.5807466977810326,denver,1500.6264907635475,0.41925330221896745,4,3,1461.4231265976534,1496.4339577413577
1999-01-15,army,1483.7370711636931,0.6182269567344448,brockport,1500,0.3817730432655551,5,4,1487.5548015963486,1496.1822695673445
1999-01-15,alaska-anchorage,1498.1408347250235,0.6622587492436561,wisconsin,1481.163395846206,0.3377412507563439,3,1,1501.5182472325869,1477.7859833386426
1999-01-15,michigan-tech,1459.6581868189585,0.5826066643252281,st-cloud-state,1501.7262118093483,0.4173933356747719,4,2,1463.8321201757062,1497.5522784526006
1999-01-15,colorado-college,1532.6130288907625,0.6078026017650571,north-dakota,1556.5098902985164,0.3921973982349429,4,5,1526.535002873112,1562.587916316167
1999-01-15,sacred-heart,1474.9379321147908,0.5785271931283246,connecticut,1519.9162449621474,0.4214728068716755,2,2,1474.1526601835076,1520.7015168934306
1999-01-15,iona,1487.588028173899,0.6169712489351923,holy-cross,1504.774607433449,0.3830287510648076,6,2,1491.418315684547,1500.944319922801
1999-01-15,quinnipiac-college,1552.4013421009963,0.7017677130836043,american-international,1503.7458522919737,0.29823228691639575,6,4,1555.3836649701602,1500.7635294228098
1999-01-15,canisius,1481.9381356014064,0.673968866991909,fairfield,1455.7858307303914,0.32603113300809095,8,2,1485.1984469314873,1452.5255194003105
1999-01-15,providence,1505.7398430674175,0.6870437754124834,massachusetts,1469.1395169309549,0.3129562245875166,8,1,1508.8694053132926,1466.0099546850797
1999-01-15,vermont,1514.5646041180137,0.67176886922894,clarkson,1490.1485620386823,0.32823113077106,2,4,1507.8469154257243,1496.8662507309716
1999-01-15,boston-college,1525.1829762833831,0.6870291248032381,northeastern,1488.5944867327019,0.3129708751967619,5,1,1528.3126850353508,1485.4647779807342
1999-01-15,dartmouth,1489.0558302350337,0.6141631420164296,st-lawrence,1508.3038153861203,0.38583685798357037,3,4,1482.9141988148695,1514.4454468062845
1999-01-15,western-michigan,1463.1532534517607,0.5663086098125787,northern-michigan,1516.8043078607084,0.4336913901874213,2,6,1457.490167353635,1522.4673939588342
1999-01-15,miami,1456.8333246093723,0.623217989043593,lake-superior,1469.413396228119,0.376782010956407,7,3,1460.6011447189364,1465.6455761185548
1999-01-15,notre-dame,1533.6281506613059,0.7248986207790956,alaska,1465.3143483747679,0.27510137922090444,6,2,1536.379164453515,1462.5633345825588
1999-01-15,bowling-green,1501.0361133800454,0.5498544556157859,michigan-state,1566.27819625011,0.4501455443842141,2,2,1500.5375688238876,1566.776740806268
1999-01-15,ferris-state,1510.4901641697472,0.5956221153222209,michigan,1543.2167967594007,0.40437788467777913,4,0,1514.533943016525,1539.173017912623
1999-01-16,minnesota,1476.6110554676281,0.6201581242766475,mankato-state,1491.4512172375983,0.3798418757233525,2,2,1475.4094742248617,1492.6527984803647
1999-01-16,nebraska-omaha,1430.7967949691933,0.5623094631300026,air-force,1487.2735008404068,0.43769053686999737,4,0,1435.1737003378933,1482.8965954717069
1999-01-16,niagara,1538.419890003873,0.7253078943678637,brown,1469.7493996061976,0.27469210563213636,2,6,1531.1668110601943,1477.0024785498763
1999-01-16,army,1487.5548015963486,0.6285456250515532,brockport,1496.1822695673445,0.37145437494844674,5,2,1491.269345345833,1492.4677258178601
1999-01-16,minnesota-duluth,1461.4231265976534,0.5924511763136038,denver,1496.4339577413577,0.4075488236863962,2,4,1455.4986148345174,1502.3584695044938
1999-01-16,alaska-anchorage,1501.5182472325869,0.6709003813741884,wisconsin,1477.7859833386426,0.32909961862581166,2,1,1504.809243418845,1474.4949871523845
1999-01-16,colorado-college,1526.535002873112,0.591001972244953,north-dakota,1562.587916316167,0.408998027755047,1,5,1520.6249831506625,1568.4979360386164
1999-01-16,michigan-tech,1463.8321201757062,0.594243860894497,st-cloud-state,1497.5522784526006,0.40575613910550296,4,2,1467.8896815667613,1493.4947170615455
1999-01-16,connecticut,1520.7015168934306,0.6992235131541322,sacred-heart,1474.1526601835076,0.3007764868458677,1,4,1513.7092817618893,1481.1448953150489
1999-01-16,iona,1491.418315684547,0.627337195106844,holy-cross,1500.944319922801,0.37266280489315595,3,7,1485.1449437334786,1507.2176918738694
1999-01-16,canisius,1485.1984469314873,0.6821623069395762,fairfield,1452.5255194003105,0.3178376930604238,7,3,1488.3768238620914,1449.3471424697063
1999-01-16,american-international,1500.7635294228098,0.5649380141529429,quinnipiac-college,1555.3836649701602,0.43506198584705713,5,4,1505.1141492812803,1551.0330451116897
1999-01-16,vermont,1507.8469154257243,0.631268388988079,st-lawrence,1514.4454468062845,0.3687316110119209,0,6,1501.5342315358434,1520.7581306961654
1999-01-16,merrimack,1496.093064275844,0.5673165638801435,new-hampshire,1549.0309867416347,0.43268343611985655,1,5,1490.4198986370425,1554.7041523804362
1999-01-16,dartmouth,1482.9141988148695,0.6213616628612791,clarkson,1496.8662507309716,0.37863833713872086,1,6,1476.7005821862567,1503.0798673595843
1999-01-16,union,1452.4461329827586,0.528049851168946,rensselaer,1532.9346141147628,0.471950148831054,1,4,1447.165634471069,1538.2151126264523
1999-01-16,notre-dame,1536.379164453515,0.731169521508842,alaska,1462.5633345825588,0.26883047849115793,6,1,1539.0674692384266,1459.8750297976471
1999-01-16,michigan,1539.173017912623,0.7399772967711886,western-michigan,1457.490167353635,0.2600227032288114,6,3,1541.773244944911,1454.8899403213468
1999-01-16,miami,1460.6011447189364,0.49111353867106977,michigan-state,1566.776740806268,0.5088864613289301,1,5,1455.6900093322258,1571.6878761929786
1999-01-16,ferris-state,1514.533943016525,0.6294779011659324,northern-michigan,1522.4673939588342,0.37052209883406756,1,2,1508.2391640048656,1528.7621729704936
1999-01-16,bowling-green,1500.5375688238876,0.6849254513352292,lake-superior,1465.6455761185548,0.31507454866477086,5,4,1503.6883143105354,1462.494830631907
1999-01-17,colgate,1531.0132367794795,0.6638356963192671,ohio-state,1512.8096340317893,0.33616430368073297,2,2,1529.374879816287,1514.4479909949819
1999-01-17,umass-lowell,1516.4268439154553,0.6500252926888985,providence,1508.8694053132926,0.34997470731110153,2,5,1509.9265909885662,1515.3696582401817
